,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
183,4377581,https://www.google.com/patents/US4377581,"Chloro- and alkoxy-substituted-2,4-diaminoquinazolines",3/22/83,22-Mar-83,3,8,2,11,57,3
184,4377590,https://www.google.com/patents/US4377590,Derivatives of ampicillin and amoxicillin with beta-lactamase inhibitors,3/22/83,22-Mar-83,1,3,0,24,21,5
185,4379783,https://www.google.com/patents/US4379783,Trialkylsilicon-containing phenylcycloalkane analgesics,4/12/83,12-Apr-83,3,3,0,2,10,4
186,4380542,https://www.google.com/patents/US4380542,9-Hydroxyoctahydrobenzo[c]quinolines and their pharmaceutical compositions and method of use,4/19/83,19-Apr-83,1,1,0,0,25,4
187,4381263,https://www.google.com/patents/US4381263,Process for the preparation of penicillanic acid esters,4/26/83,26-Apr-83,1,2,0,5,13,4
188,4381308,https://www.google.com/patents/US4381308,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",4/26/83,26-Apr-83,1,1,2,4,6,3
189,4382085,https://www.google.com/patents/US4382085,"4""-Epi erythromycin A and derivatives thereof as useful antibacterial agents",5/3/83,3-May-83,2,3,2,16,9,5
190,4382086,https://www.google.com/patents/US4382086,"9-Dihydro-11,12-ketal derivatives of erythromycin A and epi-erythromycin A",5/3/83,3-May-83,2,4,1,19,9,4
191,4382822,https://www.google.com/patents/US4382822,Synthetic rhombohedral magnetite pigment,5/10/83,10-May-83,1,13,1,25,26,7
192,4386205,https://www.google.com/patents/US4386205,Resolution of racemic 5-phenyl-2-pentanol,5/31/83,31-May-83,1,1,2,1,21,4
193,4387229,https://www.google.com/patents/US4387229,3-[2-Hydroxy-4-(substituted)phenyl]azacycloalkanols and derivatives thereof,6/7/83,7-Jun-83,5,5,1,0,36,6
194,4387235,https://www.google.com/patents/US4387235,Intermediates for the preparation of gamma-pyrones,6/7/83,7-Jun-83,4,3,7,2,7,4
195,4390670,https://www.google.com/patents/US4390670,"Acrylate/maleate copolymers, their preparation and use as antiscalants",6/28/83,28-Jun-83,1,3,0,14,24,6
196,4390709,https://www.google.com/patents/US4390709,Preparation of gamma-pyrones,6/28/83,28-Jun-83,2,6,6,3,16,4
197,4391827,https://www.google.com/patents/US4391827,3-(2-Hydroxy-4-(substituted)phenyl)-cycloalkanone and cycloalkanol analgesic agents and intermediates therefor,7/5/83,5-Jul-83,4,3,2,24,72,3
198,4393001,https://www.google.com/patents/US4393001,"Intermediates for production of 1,1-dioxopenicillanoyloxymethyl 6-(2-amino-2-phenylacetamido)penicillanates",7/12/83,12-Jul-83,1,3,0,2,9,3
199,4395394,https://www.google.com/patents/US4395394,Use of lipid amines formulated with fat or lipid emulsions as vaccine adjuvants,7/26/83,26-Jul-83,4,6,2,18,18,3
200,4397783,https://www.google.com/patents/US4397783,"Process for converting 6,6-disubstituted penicillanic acid derivatives to the 6-כ_-congeners",8/9/83,9-Aug-83,2,2,0,9,12,0
201,4399163,https://www.google.com/patents/US4399163,Branched amides of L-aspartyl-D-amino acid dipeptides,8/16/83,16-Aug-83,2,6,5,110,100,5
202,4399296,https://www.google.com/patents/US4399296,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",8/16/83,16-Aug-83,1,5,4,3,5,4
203,4400385,https://www.google.com/patents/US4400385,"9-Hydroxyoctahydrobenzo [c]quinolines, analgesic compositions containing them and processes for producing analgesia with them",8/23/83,23-Aug-83,1,8,0,1,25,3
204,4404216,https://www.google.com/patents/US4404216,"Antifungal 1,3-bis-triazolyl-2-propanol derivative",9/13/83,13-Sep-83,1,2,0,65,25,8
205,4404219,https://www.google.com/patents/US4404219,Phenylguanidine therapeutic agents,9/13/83,13-Sep-83,1,2,0,2,19,3
206,4404372,https://www.google.com/patents/US4404372,15-Substituted-לה-pentanorprostaglandin derivatives,9/13/83,13-Sep-83,3,5,0,0,19,0
207,4405626,https://www.google.com/patents/US4405626,9-Hydroxyoctahydrobenzo(c)quinolines analgesic compositions containing them and processes for producing analgesic with them,9/20/83,20-Sep-83,1,8,0,8,25,3
208,4406798,https://www.google.com/patents/US4406798,Surfactant enhanced injectivity of xanthan mobility control solutions for tertiary oil recovery,9/27/83,27-Sep-83,2,10,0,9,12,12
209,4406888,https://www.google.com/patents/US4406888,Aqueous micellar solutions of levonantradol and N-methyllevonantradol and lyophilic forms thereof for reconstitution,9/27/83,27-Sep-83,2,3,2,5,12,3
210,4407811,https://www.google.com/patents/US4407811,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",10/4/83,4-Oct-83,1,1,2,6,7,3
211,4407953,https://www.google.com/patents/US4407953,Fermentation process for production of alpha-isopropylmalic acid,10/4/83,4-Oct-83,2,2,4,13,17,4
212,4410539,https://www.google.com/patents/US4410539,Heterocyclic thromboxane synthetase inhibitors and pharmaceutical compositions containing them,10/18/83,18-Oct-83,3,1,0,28,49,5
213,4411892,https://www.google.com/patents/US4411892,Tylosin macrolide antibiotics from streptomyces,10/25/83,25-Oct-83,4,4,2,2,16,4
214,4411925,https://www.google.com/patents/US4411925,Branched amides of L-aspartyl-d-amino acid dipeptides,10/25/83,25-Oct-83,2,3,4,143,105,1
215,4412762,https://www.google.com/patents/US4412762,Pneumatic unloading of particulates,11/1/83,1-Nov-83,2,4,0,22,8,5
216,4412958,https://www.google.com/patents/US4412958,Stereospecific synthesis of 5-phenyl-2S-pentanol,11/1/83,1-Nov-83,3,0,2,2,28,5
217,4413119,https://www.google.com/patents/US4413119,Semi-synthetic macrolides,11/1/83,1-Nov-83,1,6,2,0,4,4
218,4414220,https://www.google.com/patents/US4414220,Organic diamine therapeutic compositions,11/8/83,8-Nov-83,1,0,1,0,106,3
219,4414388,https://www.google.com/patents/US4414388,"1-Oxo-1H-thiazolo[3,2-a]pyrimidine-2-carboxamides",11/8/83,8-Nov-83,1,3,0,2,17,3
220,4419284,https://www.google.com/patents/US4419284,"Preparation of halomethyl esters (and related esters) of penicillanic acid 1,1-dioxide",12/6/83,6-Dec-83,2,3,0,8,13,4
221,4419521,https://www.google.com/patents/US4419521,6-Halo-4-chromanamines useful as intermediates to make chiral hydantoins,12/6/83,6-Dec-83,1,3,0,2,7,4
222,4420426,https://www.google.com/patents/US4420426,"6-Alpha-halopenicillanic acid 1,1-dioxides",12/13/83,13-Dec-83,1,5,5,11,4,0
223,4421924,https://www.google.com/patents/US4421924,Ascorbic acid intermediates and their preparation,12/20/83,20-Dec-83,1,5,14,4,15,4
224,4423048,https://www.google.com/patents/US4423048,"Antiallergic and antiulcer 1-oxo-1H-thiazolo[3,2-a]pyrimidine-2-carboxamides and intermediates therefor",12/27/83,27-Dec-83,1,2,0,7,23,3
225,4423233,https://www.google.com/patents/US4423233,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",12/27/83,27-Dec-83,1,6,1,3,10,3
226,4427678,https://www.google.com/patents/US4427678,"6-Aminomethylpenicillanic acid 1,1-dioxide derivatives as beta-lactamase inhibitors",1/24/84,24-Jan-84,1,0,1,2,21,4
227,4427679,https://www.google.com/patents/US4427679,Hexahydro-trans- and tetrahydropyridoindole neuroleptic agents,1/24/84,24-Jan-84,2,0,0,1,6,5
228,4428935,https://www.google.com/patents/US4428935,Penicillanic acid dioxide prodrug,1/31/84,31-Jan-84,1,0,4,24,11,4
229,4429116,https://www.google.com/patents/US4429116,Alkylated oleandomycin containing compounds,1/31/84,31-Jan-84,1,0,0,2,8,4
230,4429128,https://www.google.com/patents/US4429128,Carbapenams and carbapen-2-ems and process therefor,1/31/84,31-Jan-84,1,0,5,5,10,5
231,4430333,https://www.google.com/patents/US4430333,Dihydropyridine anti-ischaemic and antihypertensive agents,2/7/84,7-Feb-84,3,0,1,28,45,4
232,4430337,https://www.google.com/patents/US4430337,"Alicyclic substituted oxazolidine-2,4-diones having hypoglycemic activity",2/7/84,7-Feb-84,1,0,0,11,40,6
233,4431646,https://www.google.com/patents/US4431646,Hexahydro-trans- and tetrahydropyridoindole neuroleptic agents,2/14/84,14-Feb-84,2,6,0,0,11,5
234,4431649,https://www.google.com/patents/US4431649,Hexahydro-trans- and tetrahydropyridoindole neuroleptic agents,2/14/84,14-Feb-84,2,6,0,1,8,5
235,4431801,https://www.google.com/patents/US4431801,Polycyclic ether antibiotic,2/14/84,14-Feb-84,4,7,16,9,11,6
236,4431810,https://www.google.com/patents/US4431810,"Intermediates for the preparation of 5-substituted oxazolidine-2,4-diones",2/14/84,14-Feb-84,1,4,6,1,8,5
237,4431828,https://www.google.com/patents/US4431828,Regeneration of 6-fluoro-4-chromanone from by-products in the synthesis of sorbinil,2/14/84,14-Feb-84,4,2,0,9,13,6
238,4432903,https://www.google.com/patents/US4432903,"Bis-esters of methanediol with penicillins and penicillanic acid 1,1-dioxide",2/21/84,21-Feb-84,1,9,0,0,3,3
239,4432970,https://www.google.com/patents/US4432970,"6-beta-Halopenicillanic acid 1,1-dioxides as beta-lactamase inhibitors",2/21/84,21-Feb-84,1,10,6,11,12,0
240,4432978,https://www.google.com/patents/US4432978,Hexahydro-trans-pyridoindole,2/21/84,21-Feb-84,2,6,0,10,20,5
241,4432987,https://www.google.com/patents/US4432987,Crystalline benzenesulfonate salts of sultamicillin,2/21/84,21-Feb-84,2,5,0,27,17,4
242,4434163,https://www.google.com/patents/US4434163,Water-soluble benzothiazine dioxide salts,2/28/84,28-Feb-84,1,0,3,12,7,4
243,4434164,https://www.google.com/patents/US4434164,Crystalline benzothiazine dioxide salts,2/28/84,28-Feb-84,1,0,3,20,7,4
244,4434173,https://www.google.com/patents/US4434173,"Bis-esters of 4,5-di(hydroxymethyl)-2-oxo-1,3-dioxole as antibacterial agents",2/28/84,28-Feb-84,2,0,0,4,14,4
245,4435396,https://www.google.com/patents/US4435396,Antiulcer 2-guanidino-4-(2-substituted-amino-4-imidazolyl)thiazoles and process therefor,3/6/84,6-Mar-84,2,0,1,14,41,6
246,4435399,https://www.google.com/patents/US4435399,2-Aryl-1-(imidazol-1-yl)-8-(4-piperazin-1-ylphenoxy) octan-2-ol antifungal agents,3/6/84,6-Mar-84,2,0,1,0,26,4
247,4435401,https://www.google.com/patents/US4435401,"4-Amino-6,7-dimethoxy-2-(4-heteroaryl-piperazino)quinazoline antihypertensives",3/6/84,6-Mar-84,2,0,1,38,52,4
248,4435578,https://www.google.com/patents/US4435578,Sorbinil by optical resolution of precursor 6-fluoro-4-ureidochroman-4-carboxylic acid,3/6/84,6-Mar-84,3,0,0,8,16,6
249,4435584,https://www.google.com/patents/US4435584,Preparation of gamma-pyrones,3/6/84,6-Mar-84,4,0,2,4,8,4
250,4436747,https://www.google.com/patents/US4436747,Nargenicin C1,3/13/84,13-Mar-84,4,0,3,2,13,6
251,4442114,https://www.google.com/patents/US4442114,Imide derivatives,4/10/84,10-Apr-84,2,5,2,4,29,5
252,4443621,https://www.google.com/patents/US4443621,"p-Nitrophenyl 3-bromo-2,2-diethoxy-propionate and synthetic utility therefor",4/17/84,17-Apr-84,2,6,0,6,14,6
253,4444686,https://www.google.com/patents/US4444686,Crystalline penicillin ester intermediate,4/24/84,24-Apr-84,1,5,0,1,7,4
254,D273704,https://www.google.com/patents/USD273704,Orthopedic surgery brush,5/1/84,1-May-84,3,0,0,0,1,0
255,4448732,https://www.google.com/patents/US4448732,"2-Oxo-1,3-dioxol-4-ylmethyl esters of penicillanic acid 1,1-dioxide",5/15/84,15-May-84,2,4,0,3,8,4
256,4448781,https://www.google.com/patents/US4448781,N-Benzyl-imidazoles as selective inhibitors of the thromboxane synthetase enzyme,5/15/84,15-May-84,2,6,5,33,23,5
257,4448971,https://www.google.com/patents/US4448971,"Hypoglycemic 5-phenyl-substituted oxazolidine-2,4-diones",5/15/84,15-May-84,1,0,2,6,7,5
258,4449929,https://www.google.com/patents/US4449929,Denture alignment kit,5/22/84,22-May-84,1,7,0,5,6,7
259,4450136,https://www.google.com/patents/US4450136,Calcium/aluminum alloys and process for their preparation,5/22/84,22-May-84,2,13,0,21,10,5
260,4450237,https://www.google.com/patents/US4450237,Streptomyces albus subspecies indicus,5/22/84,22-May-84,4,6,2,0,12,3
261,4451472,https://www.google.com/patents/US4451472,Inhibition of thromboxane synthetase with 3-(heteroalkyl)-indolyl-acrylic acid derivatives,5/29/84,29-May-84,2,5,0,3,14,6
262,4451655,https://www.google.com/patents/US4451655,Process for preparing carboline derivatives and compounds used in their preparation,5/29/84,29-May-84,2,2,3,0,10,6
263,4451661,https://www.google.com/patents/US4451661,Preparation of gamma-pyrone intermediates,5/29/84,29-May-84,2,3,6,1,16,4
264,4452796,https://www.google.com/patents/US4452796,"6-Aminoalkylpenicillanic acid 1,1-dioxides as beta-lactamase inhibitors",6/5/84,5-Jun-84,1,11,2,7,18,6
265,4452806,https://www.google.com/patents/US4452806,Treating diabetic complications with 5-(substituted phenyl)hydantoins,6/5/84,5-Jun-84,2,2,0,2,23,6
266,4452987,https://www.google.com/patents/US4452987,Haloacetyl imidazoles,6/5/84,5-Jun-84,2,7,0,1,28,5
267,4454144,https://www.google.com/patents/US4454144,"Substituted dibenzo[b,d]pyran analgesics",6/12/84,12-Jun-84,3,10,12,0,12,4
268,4454314,https://www.google.com/patents/US4454314,Antibacterial mycaminosyl tylonolide and related macrolide derivatives,6/12/84,12-Jun-84,1,2,0,11,8,5
269,4454320,https://www.google.com/patents/US4454320,Process for 5-substituted dialuric acids,6/12/84,12-Jun-84,2,2,6,1,18,0
270,4454328,https://www.google.com/patents/US4454328,Branched amides of L-aspartyl-D-amino acid dipeptides,6/12/84,12-Jun-84,2,1,0,6,84,4
271,4455421,https://www.google.com/patents/US4455421,11-Desoxy-16-aryloxy-לה-tetranorprostaglandins,6/19/84,19-Jun-84,4,1,0,0,18,3
272,4456753,https://www.google.com/patents/US4456753,Process for the manufacture of highly crystalline sodium cefoperazone,6/26/84,26-Jun-84,2,2,0,11,15,4
273,4457924,https://www.google.com/patents/US4457924,"1,1-Alkanediol dicarboxylate linked antibacterial agents",7/3/84,3-Jul-84,2,7,0,9,21,4
274,4457939,https://www.google.com/patents/US4457939,Aldose reductase inhibiting 5-(2-alkoxy-3-substituted phenyl)hydantoins,7/3/84,3-Jul-84,1,2,0,4,16,6
275,4458070,https://www.google.com/patents/US4458070,Process for the manufacture of crystalline sodium cefoperazone,7/3/84,3-Jul-84,1,2,0,0,18,4
276,4458753,https://www.google.com/patents/US4458753,Stabilizing polysaccharide solutions for tertiary oil recovery at elevated temperature with borohydride,7/10/84,10-Jul-84,2,6,0,11,13,6
277,4462934,https://www.google.com/patents/US4462934,"Bis-esters of dicarboxylic acids with amoxicillin and certain hydroxymethylpenicillanate 1,1-dioxides",7/31/84,31-Jul-84,1,6,0,6,15,6
278,4464380,https://www.google.com/patents/US4464380,Imidazolidinedione derivatives,8/7/84,7-Aug-84,1,3,2,2,14,6
279,4464527,https://www.google.com/patents/US4464527,Antibacterial 9-deoxo-9a-alkyl-9a-aza-9a-homoerythromycin A derivatives and intermediates therefore,8/7/84,7-Aug-84,1,3,2,13,8,4
280,4465626,https://www.google.com/patents/US4465626,"Process for preparation, isolation and purification of dipeptide sweeteners",8/14/84,14-Aug-84,1,5,2,7,8,4
281,4465674,https://www.google.com/patents/US4465674,Azahomoerythromycin D derivative and intermediates therefor,8/14/84,14-Aug-84,2,3,0,33,13,6
282,4466889,https://www.google.com/patents/US4466889,Polyvalent metal ion chelating agents for xanthan solutions,8/21/84,21-Aug-84,2,11,6,22,18,10
283,4466974,https://www.google.com/patents/US4466974,Bistriazole antifungal agents,8/21/84,21-Aug-84,2,4,0,3,25,4
284,4467090,https://www.google.com/patents/US4467090,"Compound, 8-fluoro-5-(p-fluorophenyl)-2-[4-(p-fluorophenyl)-4-hydroxybutyryl]-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indole",8/21/84,21-Aug-84,3,2,4,0,25,7
285,4468351,https://www.google.com/patents/US4468351,Process for debromination of dibromopenicillanic acid and derivatives,8/28/84,28-Aug-84,2,6,2,7,11,6
286,4468516,https://www.google.com/patents/US4468516,Process for the preparation of biotin,8/28/84,28-Aug-84,1,4,0,5,18,5
287,4469866,https://www.google.com/patents/US4469866,Intermediates for production of benzothiazine carboxamides,9/4/84,4-Sep-84,1,8,0,0,8,4
288,4471124,https://www.google.com/patents/US4471124,Spiro-imide derivatives,9/11/84,11-Sep-84,2,2,2,3,24,4
289,4471139,https://www.google.com/patents/US4471139,Processes for making 3-methylthiophene-2-carboxaldehyde and intermediates therefor,9/11/84,11-Sep-84,1,4,12,0,18,4
290,4473704,https://www.google.com/patents/US4473704,"Substituted dodecahydrotriphenylenes, decahydro-1H-cyclopenta[1]phenanthrenes, decahydro-1H-pyrido[1,2-f]phenanthridines and decahydropyrrolo[1,2-f]phenanthridines as CNS agents",9/25/84,25-Sep-84,4,6,0,0,116,6
291,4474698,https://www.google.com/patents/US4474698,Process for preparing esters of penicillanic acid sulfone,10/2/84,2-Oct-84,2,7,10,0,8,3
292,4474768,https://www.google.com/patents/US4474768,"N-Methyl 11-aza-10-deoxo-10-dihydro-erytromycin A, intermediates therefor",10/2/84,2-Oct-84,1,5,3,220,8,5
293,4474967,https://www.google.com/patents/US4474967,"8-Deutero and 8-tritio-substituted derivatives of D-4S-6-fluoro-spiro-[chroman-4,4'-imidazolidine]-2',5'-dione",10/2/84,2-Oct-84,1,4,0,3,13,5
294,4476131,https://www.google.com/patents/US4476131,"Substituted hexahydropyrrolo[1,2-a]-quinolines, hexahydro-1H-pyrido[1,2-a]-q",10/9/84,9-Oct-84,4,2,0,3,91,6
295,4476307,https://www.google.com/patents/US4476307,Heteroylidene indolone compounds,10/9/84,9-Oct-84,3,2,0,6,33,6
296,4476312,https://www.google.com/patents/US4476312,Processes for making 3-methylthiophene-2-carboxaldehyde and intermediates therefor,10/9/84,9-Oct-84,1,3,0,0,6,3
297,4477669,https://www.google.com/patents/US4477669,Processes and intermediates useful in the preparation of flutroline,10/16/84,16-Oct-84,1,4,6,0,26,4
298,4477671,https://www.google.com/patents/US4477671,3-Acetoxy or benzyloxy-2-acetoxymethyl-6-[1-acetoxy-2-(N-tert-butylacetamido)ethyl]pyridine intermediates,10/16/84,16-Oct-84,2,6,2,2,14,4
299,4478748,https://www.google.com/patents/US4478748,Bis-esters of alkanediols,10/23/84,23-Oct-84,1,7,0,3,8,3
300,4481032,https://www.google.com/patents/US4481032,Process for adding calcium to a bath of molten ferrous material,11/6/84,6-Nov-84,1,18,4,16,17,5
301,4482558,https://www.google.com/patents/US4482558,"Antifungal amide and urea derivatives of (3-amino-2-aryl-2-hydroxyprop-1-yl)-1H-1,2,4-triazoles",11/13/84,13-Nov-84,2,2,0,19,57,4
302,4482723,https://www.google.com/patents/US4482723,Process for preparation of 4-acetyl-2-substituted-imidazoles,11/13/84,13-Nov-84,1,1,4,5,22,4
303,4483857,https://www.google.com/patents/US4483857,"4-Amino-6,7-dimethoxy-2-(4-heteroaryl-piperazino)quinazoline antihypertensives",11/20/84,20-Nov-84,2,2,0,2,41,3
304,4483859,https://www.google.com/patents/US4483859,"4-Amino-6, 7-dimethoxy-2-(4-heteroaryl-piperazino) quinazoline _antihypertensives",11/20/84,20-Nov-84,2,4,0,2,39,3
305,4483862,https://www.google.com/patents/US4483862,"2-(1H-1,2,4-triazol-1-yl)-1,1-bis-(perfluoro-alkyl)ethanol antifungal agents",11/20/84,20-Nov-84,2,3,0,4,21,4
306,4483863,https://www.google.com/patents/US4483863,Triazole antifungal agents,11/20/84,20-Nov-84,2,3,0,12,20,4
