,patent_no,url,title,issue_date,date,num_patent,num_inventor,num_pc,num_npc,num_rb,num_class,num_le,yearly_sales
152,4359416,https://www.google.com/patents/US4359416,Process for preparing L-carnosine,1982-11-16,"Nov 16, 1982",583.0,1.0,1,1,12,4,6,3454.0
153,4359472,https://www.google.com/patents/US4359472,Bis-hydroxymethyl carbonate bridged antibacterial agents,1982-11-16,"Nov 16, 1982",584.0,1.0,7,0,4,32,6,3454.0
154,4360463,https://www.google.com/patents/US4360463,"Pure 6,6-diiodopenicillanic acid and process for its preparation",1982-11-23,"Nov 23, 1982",585.0,1.0,0,3,2,8,6,3454.0
155,4360700,https://www.google.com/patents/US4360700,"Intermediates for making 1-(3-benzyloxyphenyl)-1,1-dimethylheptane",1982-11-23,"Nov 23, 1982",586.0,2.0,2,3,5,30,7,3454.0
156,4361513,https://www.google.com/patents/US4361513,Esters of penicillanic acid sulfone,1982-11-30,"Nov 30, 1982",587.0,2.0,4,2,2,12,0,3454.0
157,4361649,https://www.google.com/patents/US4361649,Polycyclic ether antibiotic,1982-11-30,"Nov 30, 1982",588.0,4.0,5,15,4,20,5,3454.0
158,4363421,https://www.google.com/patents/US4363421,Security seal for containers,1982-12-14,"Dec 14, 1982",589.0,1.0,2,0,6,9,6,3454.0
159,4363803,https://www.google.com/patents/US4363803,"3"",4""-Oxyallylene erythromycin and oleandomycin, composition and method of use",1982-12-14,"Dec 14, 1982",590.0,1.0,6,2,3,9,4,3454.0
160,4363912,https://www.google.com/patents/US4363912,Indole thromboxane synthetase inhibitors,1982-12-14,"Dec 14, 1982",591.0,2.0,1,2,36,11,4,3454.0
161,4364957,https://www.google.com/patents/US4364957,Bis-esters of alkanediols as antibacterial agents,1982-12-21,"Dec 21, 1982",592.0,1.0,3,0,5,14,4,3454.0
162,4365077,https://www.google.com/patents/US4365077,11-Desoxy-16-aryloxy-ω-tetranorprostaglandins,1982-12-21,"Dec 21, 1982",593.0,4.0,1,1,0,23,0,3454.0
163,4366134,https://www.google.com/patents/US4366134,Flue gas desulfurization process,1982-12-28,"Dec 28, 1982",594.0,2.0,6,8,13,7,0,3454.0
164,4366575,https://www.google.com/patents/US4366575,Method and apparatus for controlling x-ray tube emissions,1982-12-28,"Dec 28, 1982",595.0,1.0,3,0,14,12,3,3454.0
165,4367207,https://www.google.com/patents/US4367207,Process for the preparation of finely divided precipitated calcium carbonate,1983-01-04,"Jan 4, 1983",596.0,1.0,7,7,38,8,4,3750.0
166,4367211,https://www.google.com/patents/US4367211,Plasma arc process for the reduction of sulfur dioxide to sulfur,1983-01-04,"Jan 4, 1983",597.0,1.0,3,1,5,6,6,3750.0
167,4367234,https://www.google.com/patents/US4367234,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",1983-01-04,"Jan 4, 1983",598.0,1.0,4,7,38,54,5,3750.0
168,4368330,https://www.google.com/patents/US4368330,Derivatives of L-ascorbic acid and D-erythorbic acid,1983-01-11,"Jan 11, 1983",599.0,1.0,2,2,11,9,5,3750.0
169,4368331,https://www.google.com/patents/US4368331,"3,4-Dihalo-tetrahydrophyran-5-one useful as intermediates for the preparation of gamma-pyrones",1983-01-11,"Jan 11, 1983",600.0,4.0,3,10,0,8,1,3750.0
170,4370328,https://www.google.com/patents/US4370328,Cardiac stimulant 1-(3- or 4-substituted piperidino)phthalazines,1983-01-25,"Jan 25, 1983",601.0,4.0,2,0,31,35,1,3750.0
171,4371696,https://www.google.com/patents/US4371696,Certain pyridine methylthio acetaldehyde derivatives and non-cyclic and cyclic acetals thereof,1983-02-01,"Feb 1, 1983",602.0,2.0,2,0,0,24,6,3750.0
172,4371720,https://www.google.com/patents/US4371720,2-Hydroxy-4-(substituted) phenyl cycloalkanes and derivatives,1983-02-01,"Feb 1, 1983",603.0,3.0,3,7,33,87,5,3750.0
173,4373970,https://www.google.com/patents/US4373970,Copper base spinodal alloy strip and process for its preparation,1983-02-15,"Feb 15, 1983",604.0,2.0,3,0,27,20,8,3750.0
174,4374148,https://www.google.com/patents/US4374148,Carboxylic acid therapeutic agents,1983-02-15,"Feb 15, 1983",605.0,1.0,1,2,2,33,5,3750.0
175,4374826,https://www.google.com/patents/US4374826,Sulfonamide compositions,1983-02-22,"Feb 22, 1983",606.0,1.0,3,0,4,11,5,3750.0
176,4374843,https://www.google.com/patents/US4374843,2-Guanidino-4-heteroarylthiazoles,1983-02-22,"Feb 22, 1983",607.0,2.0,6,0,10,36,6,3750.0
177,4375430,https://www.google.com/patents/US4375430,"Processes for preparation, isolation and purification of dipeptide sweeteners",1983-03-01,"Mar 1, 1983",608.0,1.0,1,2,5,11,7,3750.0
178,4375434,https://www.google.com/patents/US4375434,"Process for 6'-amino-penicillanoyloxymethyl penicillanate 1,1-dioxide",1983-03-01,"Mar 1, 1983",609.0,1.0,1,2,3,17,4,3750.0
179,4376076,https://www.google.com/patents/US4376076,"Bis-esters of 1,1-alkanediols with 6-beta-hydroxymethylpenicillanic acid 1,1-dioxide",1983-03-08,"Mar 8, 1983",610.0,1.0,2,0,1,8,5,3750.0
180,4376204,https://www.google.com/patents/US4376204,3-Hydroxy 2-methyl benzisothiazolines as intermediates in production of piroxicam,1983-03-08,"Mar 8, 1983",611.0,1.0,6,0,3,16,5,3750.0
181,4377521,https://www.google.com/patents/US4377521,Sulfamylbenzoic acids,1983-03-22,"Mar 22, 1983",612.0,1.0,2,0,5,19,0,3750.0
182,4377524,https://www.google.com/patents/US4377524,"Bis-esters of methanediol with penicillins and penicillanic acid 1,1-dioxide",1983-03-22,"Mar 22, 1983",613.0,1.0,5,0,1,7,1,3750.0
183,4377581,https://www.google.com/patents/US4377581,"Chloro- and alkoxy-substituted-2,4-diaminoquinazolines",1983-03-22,"Mar 22, 1983",614.0,3.0,8,2,11,57,3,3750.0
184,4377590,https://www.google.com/patents/US4377590,Derivatives of ampicillin and amoxicillin with beta-lactamase inhibitors,1983-03-22,"Mar 22, 1983",615.0,1.0,3,0,24,21,5,3750.0
185,4379783,https://www.google.com/patents/US4379783,Trialkylsilicon-containing phenylcycloalkane analgesics,1983-04-12,"Apr 12, 1983",616.0,3.0,3,0,2,10,4,3750.0
186,4380542,https://www.google.com/patents/US4380542,9-Hydroxyoctahydrobenzo[c]quinolines and their pharmaceutical compositions and method of use,1983-04-19,"Apr 19, 1983",617.0,1.0,1,0,0,25,4,3750.0
187,4381263,https://www.google.com/patents/US4381263,Process for the preparation of penicillanic acid esters,1983-04-26,"Apr 26, 1983",618.0,1.0,2,0,5,13,4,3750.0
188,4381308,https://www.google.com/patents/US4381308,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",1983-04-26,"Apr 26, 1983",619.0,1.0,1,2,4,6,3,3750.0
189,4382085,https://www.google.com/patents/US4382085,"4""-Epi erythromycin A and derivatives thereof as useful antibacterial agents",1983-05-03,"May 3, 1983",620.0,2.0,3,2,16,9,5,3750.0
190,4382086,https://www.google.com/patents/US4382086,"9-Dihydro-11,12-ketal derivatives of erythromycin A and epi-erythromycin A",1983-05-03,"May 3, 1983",621.0,2.0,4,1,19,9,4,3750.0
191,4382822,https://www.google.com/patents/US4382822,Synthetic rhombohedral magnetite pigment,1983-05-10,"May 10, 1983",622.0,1.0,13,1,25,26,7,3750.0
192,4386205,https://www.google.com/patents/US4386205,Resolution of racemic 5-phenyl-2-pentanol,1983-05-31,"May 31, 1983",623.0,1.0,1,2,1,21,4,3750.0
193,4387229,https://www.google.com/patents/US4387229,3-[2-Hydroxy-4-(substituted)phenyl]azacycloalkanols and derivatives thereof,1983-06-07,"Jun 7, 1983",624.0,5.0,5,1,0,36,6,3750.0
194,4387235,https://www.google.com/patents/US4387235,Intermediates for the preparation of gamma-pyrones,1983-06-07,"Jun 7, 1983",625.0,4.0,3,7,2,7,4,3750.0
195,4390670,https://www.google.com/patents/US4390670,"Acrylate/maleate copolymers, their preparation and use as antiscalants",1983-06-28,"Jun 28, 1983",626.0,1.0,3,0,14,24,6,3750.0
196,4390709,https://www.google.com/patents/US4390709,Preparation of gamma-pyrones,1983-06-28,"Jun 28, 1983",627.0,2.0,6,6,3,16,4,3750.0
197,4391827,https://www.google.com/patents/US4391827,3-(2-Hydroxy-4-(substituted)phenyl)-cycloalkanone and cycloalkanol analgesic agents and intermediates therefor,1983-07-05,"Jul 5, 1983",628.0,4.0,3,2,24,72,3,3750.0
198,4393001,https://www.google.com/patents/US4393001,"Intermediates for production of 1,1-dioxopenicillanoyloxymethyl 6-(2-amino-2-phenylacetamido)penicillanates",1983-07-12,"Jul 12, 1983",629.0,1.0,3,0,2,9,3,3750.0
199,4395394,https://www.google.com/patents/US4395394,Use of lipid amines formulated with fat or lipid emulsions as vaccine adjuvants,1983-07-26,"Jul 26, 1983",630.0,4.0,6,2,18,18,3,3750.0
200,4397783,https://www.google.com/patents/US4397783,"Process for converting 6,6-disubstituted penicillanic acid derivatives to the 6-β-congeners",1983-08-09,"Aug 9, 1983",631.0,2.0,2,0,9,12,0,3750.0
201,4399163,https://www.google.com/patents/US4399163,Branched amides of L-aspartyl-D-amino acid dipeptides,1983-08-16,"Aug 16, 1983",632.0,2.0,6,5,110,100,5,3750.0
202,4399296,https://www.google.com/patents/US4399296,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",1983-08-16,"Aug 16, 1983",633.0,1.0,5,4,3,5,4,3750.0
203,4400385,https://www.google.com/patents/US4400385,"9-Hydroxyoctahydrobenzo [c]quinolines, analgesic compositions containing them and processes for producing analgesia with them",1983-08-23,"Aug 23, 1983",634.0,1.0,8,0,1,25,3,3750.0
204,4404216,https://www.google.com/patents/US4404216,"Antifungal 1,3-bis-triazolyl-2-propanol derivative",1983-09-13,"Sep 13, 1983",635.0,1.0,2,0,65,25,8,3750.0
205,4404219,https://www.google.com/patents/US4404219,Phenylguanidine therapeutic agents,1983-09-13,"Sep 13, 1983",636.0,1.0,2,0,2,19,3,3750.0
206,4404372,https://www.google.com/patents/US4404372,15-Substituted-ω-pentanorprostaglandin derivatives,1983-09-13,"Sep 13, 1983",637.0,3.0,5,0,0,19,0,3750.0
207,4405626,https://www.google.com/patents/US4405626,9-Hydroxyoctahydrobenzo(c)quinolines analgesic compositions containing them and processes for producing analgesic with them,1983-09-20,"Sep 20, 1983",638.0,1.0,8,0,8,25,3,3750.0
208,4406798,https://www.google.com/patents/US4406798,Surfactant enhanced injectivity of xanthan mobility control solutions for tertiary oil recovery,1983-09-27,"Sep 27, 1983",639.0,2.0,10,0,9,12,12,3750.0
209,4406888,https://www.google.com/patents/US4406888,Aqueous micellar solutions of levonantradol and N-methyllevonantradol and lyophilic forms thereof for reconstitution,1983-09-27,"Sep 27, 1983",640.0,2.0,3,2,5,12,3,3750.0
210,4407811,https://www.google.com/patents/US4407811,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",1983-10-04,"Oct 4, 1983",641.0,1.0,1,2,6,7,3,3750.0
211,4407953,https://www.google.com/patents/US4407953,Fermentation process for production of alpha-isopropylmalic acid,1983-10-04,"Oct 4, 1983",642.0,2.0,2,4,13,17,4,3750.0
212,4410539,https://www.google.com/patents/US4410539,Heterocyclic thromboxane synthetase inhibitors and pharmaceutical compositions containing them,1983-10-18,"Oct 18, 1983",643.0,3.0,1,0,28,49,5,3750.0
213,4411892,https://www.google.com/patents/US4411892,Tylosin macrolide antibiotics from streptomyces,1983-10-25,"Oct 25, 1983",644.0,4.0,4,2,2,16,4,3750.0
214,4411925,https://www.google.com/patents/US4411925,Branched amides of L-aspartyl-d-amino acid dipeptides,1983-10-25,"Oct 25, 1983",645.0,2.0,3,4,143,105,1,3750.0
215,4412762,https://www.google.com/patents/US4412762,Pneumatic unloading of particulates,1983-11-01,"Nov 1, 1983",646.0,2.0,4,0,22,8,5,3750.0
216,4412958,https://www.google.com/patents/US4412958,Stereospecific synthesis of 5-phenyl-2S-pentanol,1983-11-01,"Nov 1, 1983",647.0,3.0,0,2,2,28,5,3750.0
217,4413119,https://www.google.com/patents/US4413119,Semi-synthetic macrolides,1983-11-01,"Nov 1, 1983",648.0,1.0,6,2,0,4,4,3750.0
218,4414220,https://www.google.com/patents/US4414220,Organic diamine therapeutic compositions,1983-11-08,"Nov 8, 1983",649.0,1.0,0,1,0,106,3,3750.0
219,4414388,https://www.google.com/patents/US4414388,"1-Oxo-1H-thiazolo[3,2-a]pyrimidine-2-carboxamides",1983-11-08,"Nov 8, 1983",650.0,1.0,3,0,2,17,3,3750.0
220,4419284,https://www.google.com/patents/US4419284,"Preparation of halomethyl esters (and related esters) of penicillanic acid 1,1-dioxide",1983-12-06,"Dec 6, 1983",651.0,2.0,3,0,8,13,4,3750.0
221,4419521,https://www.google.com/patents/US4419521,6-Halo-4-chromanamines useful as intermediates to make chiral hydantoins,1983-12-06,"Dec 6, 1983",652.0,1.0,3,0,2,7,4,3750.0
222,4420426,https://www.google.com/patents/US4420426,"6-Alpha-halopenicillanic acid 1,1-dioxides",1983-12-13,"Dec 13, 1983",653.0,1.0,5,5,11,4,0,3750.0
223,4421924,https://www.google.com/patents/US4421924,Ascorbic acid intermediates and their preparation,1983-12-20,"Dec 20, 1983",654.0,1.0,5,14,4,15,4,3750.0
224,4423048,https://www.google.com/patents/US4423048,"Antiallergic and antiulcer 1-oxo-1H-thiazolo[3,2-a]pyrimidine-2-carboxamides and intermediates therefor",1983-12-27,"Dec 27, 1983",655.0,1.0,2,0,7,23,3,3750.0
225,4423233,https://www.google.com/patents/US4423233,"Hypoglycemic 5-substituted oxazolidine-2,4-diones",1983-12-27,"Dec 27, 1983",656.0,1.0,6,1,3,10,3,3750.0
226,4427678,https://www.google.com/patents/US4427678,"6-Aminomethylpenicillanic acid 1,1-dioxide derivatives as beta-lactamase inhibitors",1984-01-24,"Jan 24, 1984",657.0,1.0,0,1,2,21,4,3855.0
227,4427679,https://www.google.com/patents/US4427679,Hexahydro-trans- and tetrahydropyridoindole neuroleptic agents,1984-01-24,"Jan 24, 1984",658.0,2.0,0,0,1,6,5,3855.0
228,4428935,https://www.google.com/patents/US4428935,Penicillanic acid dioxide prodrug,1984-01-31,"Jan 31, 1984",659.0,1.0,0,4,24,11,4,3855.0
229,4429116,https://www.google.com/patents/US4429116,Alkylated oleandomycin containing compounds,1984-01-31,"Jan 31, 1984",660.0,1.0,0,0,2,8,4,3855.0
230,4429128,https://www.google.com/patents/US4429128,Carbapenams and carbapen-2-ems and process therefor,1984-01-31,"Jan 31, 1984",661.0,1.0,0,5,5,10,5,3855.0
231,4430333,https://www.google.com/patents/US4430333,Dihydropyridine anti-ischaemic and antihypertensive agents,1984-02-07,"Feb 7, 1984",662.0,3.0,0,1,28,45,4,3855.0
232,4430337,https://www.google.com/patents/US4430337,"Alicyclic substituted oxazolidine-2,4-diones having hypoglycemic activity",1984-02-07,"Feb 7, 1984",663.0,1.0,0,0,11,40,6,3855.0
233,4431646,https://www.google.com/patents/US4431646,Hexahydro-trans- and tetrahydropyridoindole neuroleptic agents,1984-02-14,"Feb 14, 1984",664.0,2.0,6,0,0,11,5,3855.0
234,4431649,https://www.google.com/patents/US4431649,Hexahydro-trans- and tetrahydropyridoindole neuroleptic agents,1984-02-14,"Feb 14, 1984",665.0,2.0,6,0,1,8,5,3855.0
235,4431801,https://www.google.com/patents/US4431801,Polycyclic ether antibiotic,1984-02-14,"Feb 14, 1984",666.0,4.0,7,16,9,11,6,3855.0
236,4431810,https://www.google.com/patents/US4431810,"Intermediates for the preparation of 5-substituted oxazolidine-2,4-diones",1984-02-14,"Feb 14, 1984",667.0,1.0,4,6,1,8,5,3855.0
237,4431828,https://www.google.com/patents/US4431828,Regeneration of 6-fluoro-4-chromanone from by-products in the synthesis of sorbinil,1984-02-14,"Feb 14, 1984",668.0,4.0,2,0,9,13,6,3855.0
238,4432903,https://www.google.com/patents/US4432903,"Bis-esters of methanediol with penicillins and penicillanic acid 1,1-dioxide",1984-02-21,"Feb 21, 1984",669.0,1.0,9,0,0,3,3,3855.0
239,4432970,https://www.google.com/patents/US4432970,"6-beta-Halopenicillanic acid 1,1-dioxides as beta-lactamase inhibitors",1984-02-21,"Feb 21, 1984",670.0,1.0,10,6,11,12,0,3855.0
240,4432978,https://www.google.com/patents/US4432978,Hexahydro-trans-pyridoindole,1984-02-21,"Feb 21, 1984",671.0,2.0,6,0,10,20,5,3855.0
241,4432987,https://www.google.com/patents/US4432987,Crystalline benzenesulfonate salts of sultamicillin,1984-02-21,"Feb 21, 1984",672.0,2.0,5,0,27,17,4,3855.0
242,4434163,https://www.google.com/patents/US4434163,Water-soluble benzothiazine dioxide salts,1984-02-28,"Feb 28, 1984",673.0,1.0,0,3,12,7,4,3855.0
243,4434164,https://www.google.com/patents/US4434164,Crystalline benzothiazine dioxide salts,1984-02-28,"Feb 28, 1984",674.0,1.0,0,3,20,7,4,3855.0
244,4434173,https://www.google.com/patents/US4434173,"Bis-esters of 4,5-di(hydroxymethyl)-2-oxo-1,3-dioxole as antibacterial agents",1984-02-28,"Feb 28, 1984",675.0,2.0,0,0,4,14,4,3855.0
245,4435396,https://www.google.com/patents/US4435396,Antiulcer 2-guanidino-4-(2-substituted-amino-4-imidazolyl)thiazoles and process therefor,1984-03-06,"Mar 6, 1984",676.0,2.0,0,1,14,41,6,3855.0
246,4435399,https://www.google.com/patents/US4435399,2-Aryl-1-(imidazol-1-yl)-8-(4-piperazin-1-ylphenoxy) octan-2-ol antifungal agents,1984-03-06,"Mar 6, 1984",677.0,2.0,0,1,0,26,4,3855.0
247,4435401,https://www.google.com/patents/US4435401,"4-Amino-6,7-dimethoxy-2-(4-heteroaryl-piperazino)quinazoline antihypertensives",1984-03-06,"Mar 6, 1984",678.0,2.0,0,1,38,52,4,3855.0
248,4435578,https://www.google.com/patents/US4435578,Sorbinil by optical resolution of precursor 6-fluoro-4-ureidochroman-4-carboxylic acid,1984-03-06,"Mar 6, 1984",679.0,3.0,0,0,8,16,6,3855.0
249,4435584,https://www.google.com/patents/US4435584,Preparation of gamma-pyrones,1984-03-06,"Mar 6, 1984",680.0,4.0,0,2,4,8,4,3855.0
250,4436747,https://www.google.com/patents/US4436747,Nargenicin C1,1984-03-13,"Mar 13, 1984",681.0,4.0,0,3,2,13,6,3855.0
251,4442114,https://www.google.com/patents/US4442114,Imide derivatives,1984-04-10,"Apr 10, 1984",682.0,2.0,5,2,4,29,5,3855.0
252,4443621,https://www.google.com/patents/US4443621,"p-Nitrophenyl 3-bromo-2,2-diethoxy-propionate and synthetic utility therefor",1984-04-17,"Apr 17, 1984",683.0,2.0,6,0,6,14,6,3855.0
253,4444686,https://www.google.com/patents/US4444686,Crystalline penicillin ester intermediate,1984-04-24,"Apr 24, 1984",684.0,1.0,5,0,1,7,4,3855.0
254,D273704,https://www.google.com/patents/USD273704,Orthopedic surgery brush,1984-05-01,"May 1, 1984",685.0,3.0,0,0,0,1,0,3855.0
255,4448732,https://www.google.com/patents/US4448732,"2-Oxo-1,3-dioxol-4-ylmethyl esters of penicillanic acid 1,1-dioxide",1984-05-15,"May 15, 1984",686.0,2.0,4,0,3,8,4,3855.0
256,4448781,https://www.google.com/patents/US4448781,N-Benzyl-imidazoles as selective inhibitors of the thromboxane synthetase enzyme,1984-05-15,"May 15, 1984",687.0,2.0,6,5,33,23,5,3855.0
257,4448971,https://www.google.com/patents/US4448971,"Hypoglycemic 5-phenyl-substituted oxazolidine-2,4-diones",1984-05-15,"May 15, 1984",688.0,1.0,0,2,6,7,5,3855.0
258,4449929,https://www.google.com/patents/US4449929,Denture alignment kit,1984-05-22,"May 22, 1984",689.0,1.0,7,0,5,6,7,3855.0
259,4450136,https://www.google.com/patents/US4450136,Calcium/aluminum alloys and process for their preparation,1984-05-22,"May 22, 1984",690.0,2.0,13,0,21,10,5,3855.0
260,4450237,https://www.google.com/patents/US4450237,Streptomyces albus subspecies indicus,1984-05-22,"May 22, 1984",691.0,4.0,6,2,0,12,3,3855.0
261,4451472,https://www.google.com/patents/US4451472,Inhibition of thromboxane synthetase with 3-(heteroalkyl)-indolyl-acrylic acid derivatives,1984-05-29,"May 29, 1984",692.0,2.0,5,0,3,14,6,3855.0
262,4451655,https://www.google.com/patents/US4451655,Process for preparing carboline derivatives and compounds used in their preparation,1984-05-29,"May 29, 1984",693.0,2.0,2,3,0,10,6,3855.0
263,4451661,https://www.google.com/patents/US4451661,Preparation of gamma-pyrone intermediates,1984-05-29,"May 29, 1984",694.0,2.0,3,6,1,16,4,3855.0
264,4452796,https://www.google.com/patents/US4452796,"6-Aminoalkylpenicillanic acid 1,1-dioxides as beta-lactamase inhibitors",1984-06-05,"Jun 5, 1984",695.0,1.0,11,2,7,18,6,3855.0
265,4452806,https://www.google.com/patents/US4452806,Treating diabetic complications with 5-(substituted phenyl)hydantoins,1984-06-05,"Jun 5, 1984",696.0,2.0,2,0,2,23,6,3855.0
266,4452987,https://www.google.com/patents/US4452987,Haloacetyl imidazoles,1984-06-05,"Jun 5, 1984",697.0,2.0,7,0,1,28,5,3855.0
267,4454144,https://www.google.com/patents/US4454144,"Substituted dibenzo[b,d]pyran analgesics",1984-06-12,"Jun 12, 1984",698.0,3.0,10,12,0,12,4,3855.0
268,4454314,https://www.google.com/patents/US4454314,Antibacterial mycaminosyl tylonolide and related macrolide derivatives,1984-06-12,"Jun 12, 1984",699.0,1.0,2,0,11,8,5,3855.0
