,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
203,4355030,https://www.google.com/patents/US4355030,Antiviral combinations,10/19/82,19-Oct-82,1,1,2,0,12,4
204,4355172,https://www.google.com/patents/US4355172,Process for 4-(D-3-amino-3-carboxypropoxy)-phenylglyoxylic acid oxime derivatives,10/19/82,19-Oct-82,2,6,7,3,14,1
205,4356207,https://www.google.com/patents/US4356207,Sweetening with 5-(dihydroxyphenoxy) tetrazoles,10/26/82,26-Oct-82,1,1,0,1,11,4
206,4357275,https://www.google.com/patents/US4357275,Novel oxazolinoazetidinones and process therefor,11/2/82,2-Nov-82,3,3,7,0,5,0
207,4357325,https://www.google.com/patents/US4357325,Methods of controlling Pasteurella infections,11/2/82,2-Nov-82,2,10,9,11,15,6
208,4357334,https://www.google.com/patents/US4357334,Use of VLB 3-(2-chloroethyl) carboxamide in treating neoplasms,11/2/82,2-Nov-82,2,3,2,0,8,1
209,4358584,https://www.google.com/patents/US4358584,Antibiotics A6888C and A6888X,11/9/82,9-Nov-82,3,2,4,5,12,0
210,4358593,https://www.google.com/patents/US4358593,Process for preparing 3-(4-aminoethoxybenzoyl)benzo[b]thiophenes,11/9/82,9-Nov-82,2,4,3,94,9,5
211,4360665,https://www.google.com/patents/US4360665,"4""-N-(Substituted)-apramycin antibiotic derivatives and intermediates therefor",11/23/82,23-Nov-82,1,3,7,7,5,6
212,4362550,https://www.google.com/patents/US4362550,Herbicidal triazinones,12/7/82,7-Dec-82,1,2,20,1,12,5
213,4362664,https://www.google.com/patents/US4362664,Vinblastine oxazolidinedione disulfides and related compounds,12/7/82,7-Dec-82,2,3,3,1,8,5
214,4362747,https://www.google.com/patents/US4362747,Cosmetic cream pack formulation,12/7/82,7-Dec-82,1,3,7,11,12,9
215,4362881,https://www.google.com/patents/US4362881,Tylactone,12/7/82,7-Dec-82,4,9,10,5,7,6
216,4366147,https://www.google.com/patents/US4366147,Antibiotic A-7413 and process for preparation thereof,12/28/82,28-Dec-82,2,3,4,0,20,1
217,4366155,https://www.google.com/patents/US4366155,"1-Benzoyl-3-(6-oxopyridazinyl)ureas, compositions, and insecticidal method",12/28/82,28-Dec-82,1,8,8,5,10,5
218,4366168,https://www.google.com/patents/US4366168,Anticoccidial combinations,12/28/82,28-Dec-82,3,4,0,11,17,6
219,4366247,https://www.google.com/patents/US4366247,Process for preparing tylactone,12/28/82,28-Dec-82,2,6,9,4,16,1
220,4367231,https://www.google.com/patents/US4367231,"Method of using octahydro pyrazolo[3,4-g]quinolines",1/4/83,4-Jan-83,2,3,3,5,16,0
221,4368156,https://www.google.com/patents/US4368156,Preparation of 4-haloazetidin-2-ones from 4-sulfinoazetidin-2-ones,1/11/83,11-Jan-83,5,4,1,4,16,4
222,4368187,https://www.google.com/patents/US4368187,Sensitive-skin care regime,1/11/83,11-Jan-83,5,5,8,54,33,10
223,4368188,https://www.google.com/patents/US4368188,Cosmetic toner formulation,1/11/83,11-Jan-83,1,3,3,3,14,9
224,4368189,https://www.google.com/patents/US4368189,Cosmetic moisturizer formulation,1/11/83,11-Jan-83,1,5,2,11,24,9
225,4372944,https://www.google.com/patents/US4372944,Cosmetic cream formulation,2/8/83,8-Feb-83,1,3,3,8,28,9
226,4373263,https://www.google.com/patents/US4373263,Molded implant removal knife,2/15/83,15-Feb-83,1,14,0,17,13,4
227,4375432,https://www.google.com/patents/US4375432,Method of preparing vincristine,3/1/83,1-Mar-83,1,6,1,6,7,4
228,4375462,https://www.google.com/patents/US4375462,A-32724 Antibiotics and process for production thereof,3/1/83,1-Mar-83,2,0,3,2,16,5
229,4375513,https://www.google.com/patents/US4375513,Biologically pure culture of Actinoplanes missouriensis,3/1/83,1-Mar-83,4,5,0,19,16,5
230,4375547,https://www.google.com/patents/US4375547,"N-Methyl-N'-2-([(2-dimethylaminomethyl)-4-thiazolyl]methylthio)ethyl 2-nitro-1,1-ethenediamine",3/1/83,1-Mar-83,1,15,0,17,18,15
231,4376860,https://www.google.com/patents/US4376860,Pyridyl ketone,3/15/83,15-Mar-83,1,1,1,1,4,5
232,4378368,https://www.google.com/patents/US4378368,Use of 4-(2-di-n-propylaminoethyl)indole or a salt thereof as a presynaptic dopamine autoreceptor stimulant,3/29/83,29-Mar-83,2,0,2,3,4,5
233,4379739,https://www.google.com/patents/US4379739,Electrolytic reduction of cephalosporin p-nitrobenzyl esters,4/12/83,12-Apr-83,1,3,3,6,7,6
234,4379781,https://www.google.com/patents/US4379781,Antibiotic compositions,4/12/83,12-Apr-83,2,3,7,6,9,6
235,4379787,https://www.google.com/patents/US4379787,Oximino-substituted cephalosporin compounds,4/12/83,12-Apr-83,2,3,2,18,11,6
236,4379917,https://www.google.com/patents/US4379917,"6""-(Substituted)-apramycin antibiotic derivatives and intermediates and starting materials therefor",4/12/83,12-Apr-83,1,3,13,2,5,6
237,4379929,https://www.google.com/patents/US4379929,4(1H)-Oxocinnoline-3-carboxylic acid derivatives,4/12/83,12-Apr-83,2,10,8,12,14,6
238,4380635,https://www.google.com/patents/US4380635,Synthesis of acylated benzothiophenes,4/19/83,19-Apr-83,1,4,14,308,12,4
239,4380641,https://www.google.com/patents/US4380641,Insecticidal oxazolyl ureas,4/19/83,19-Apr-83,1,5,6,2,12,5
240,4381312,https://www.google.com/patents/US4381312,"2,4,6-Trinitrodiphenylamines for control of foliar phytopathogens",4/26/83,26-Apr-83,2,1,0,3,14,1
241,4382090,https://www.google.com/patents/US4382090,N-Thiazolylmethylthioalkyl-N'alkylamidines and related compounds,5/3/83,3-May-83,1,10,0,10,14,5
242,4382093,https://www.google.com/patents/US4382093,9-Aminoalkylfluorenes,5/3/83,3-May-83,2,3,6,7,18,4
243,RE31226,https://www.google.com/patents/USRE31226,"4-Trifluoromethyl-2,6-dinitroanilines",5/3/83,3-May-83,1,5,8,0,8,0
244,RE31227,https://www.google.com/patents/USRE31227,"4-Trifluoromethyl-2,6-dinitroanilines",5/3/83,3-May-83,1,5,8,0,8,0
245,4382931,https://www.google.com/patents/US4382931,3'-Substituted quinolinium cephalosporins,5/10/83,10-May-83,2,3,1,9,19,6
246,4382932,https://www.google.com/patents/US4382932,Isoquinolinium substituted cephalosporins,5/10/83,10-May-83,2,4,1,14,16,6
247,4382960,https://www.google.com/patents/US4382960,Cosmetic cleanser formulation,5/10/83,10-May-83,1,5,0,37,21,10
248,4385116,https://www.google.com/patents/US4385116,Demethylmacrocin and process for its production,5/24/83,24-May-83,3,9,13,7,14,1
249,4388316,https://www.google.com/patents/US4388316,"Amino-substituted oxazole, oxadiazole and isoxazole-substituted cephalosporins",6/14/83,14-Jun-83,2,5,1,9,14,7
250,4391826,https://www.google.com/patents/US4391826,"Phenethanolamines, compositions containing the same, and method for effecting weight control",7/5/83,5-Jul-83,3,10,4,55,31,1
251,4394313,https://www.google.com/patents/US4394313,Symmetrical azetidinone aldehyde disulfides and process,7/19/83,19-Jul-83,2,1,3,0,10,4
252,4394510,https://www.google.com/patents/US4394510,Process for preparing an isoxazolylurea,7/19/83,19-Jul-83,1,10,1,0,6,5
253,4395410,https://www.google.com/patents/US4395410,Quaternary ammonium antiarrhythmic drugs,7/26/83,26-Jul-83,2,8,4,1,21,3
254,4395560,https://www.google.com/patents/US4395560,"Preparation of 6a,10a-trans-hexahydrodibenzopyranones",7/26/83,26-Jul-83,1,5,0,37,4,4
255,4396543,https://www.google.com/patents/US4396543,Derivatives of A-21978C cyclic peptides,8/2/83,2-Aug-83,1,10,11,15,18,4
256,4396613,https://www.google.com/patents/US4396613,23-Ester derivatives of DMT and method of using same,8/2/83,2-Aug-83,1,4,6,5,5,5
257,4396619,https://www.google.com/patents/US4396619,Cephalosporin betaines,8/2/83,2-Aug-83,2,7,0,9,21,5
258,4396620,https://www.google.com/patents/US4396620,Cephalosporin quinolinium betaines,8/2/83,2-Aug-83,1,7,0,13,19,5
259,4398044,https://www.google.com/patents/US4398044,Synthesis of acetyl-T-alkanes,8/9/83,9-Aug-83,1,1,7,0,40,5
260,4399067,https://www.google.com/patents/US4399067,Derivatives of A-21978C cyclic peptides,8/16/83,16-Aug-83,1,9,11,30,20,4
261,D270138,https://www.google.com/patents/USD270138,Bottle,8/16/83,16-Aug-83,1,0,1,1,2,0
262,4400375,https://www.google.com/patents/US4400375,Tobramycin-double stranded RNA complex suitable for inducing interferon,8/23/83,23-Aug-83,3,5,7,15,20,6
263,4400503,https://www.google.com/patents/US4400503,Purification of syn-7-[[(2-amino-4-thiazolyl)(methoxyimino) acetyl]amino]-3-methyl-3-cephem-4-carboxylic acid,8/23/83,23-Aug-83,1,5,0,4,10,6
264,4400510,https://www.google.com/patents/US4400510,A-32256 Phenazine antibiotic,8/23/83,23-Aug-83,2,1,4,3,7,4
265,4400543,https://www.google.com/patents/US4400543,"3-Phenyl-4-benzoyl-1,2-dihydronaphthalenes",8/23/83,23-Aug-83,2,2,0,3,27,3
266,4401660,https://www.google.com/patents/US4401660,Ester derivatives of 5-O-mycaminosyl tylonolide and method of using same,8/30/83,30-Aug-83,1,4,4,4,14,5
267,4401668,https://www.google.com/patents/US4401668,Pyrazinium substituted cephalosporins,8/30/83,30-Aug-83,1,4,1,9,18,5
268,4401817,https://www.google.com/patents/US4401817,Carbonyl-substituted 1-sulfonylbenzimidazoles,8/30/83,30-Aug-83,3,11,0,11,15,3
269,4402803,https://www.google.com/patents/US4402803,Process for 3-hydrogen cephems,9/6/83,6-Sep-83,1,2,0,1,7,5
270,4402955,https://www.google.com/patents/US4402955,Dioximino cephalosporin antibiotics,9/6/83,6-Sep-83,1,4,3,12,16,5
271,4404281,https://www.google.com/patents/US4404281,Process for enzyme inhibitors,9/13/83,13-Sep-83,2,5,3,5,13,5
272,4404282,https://www.google.com/patents/US4404282,Process for enzyme inhibitor,9/13/83,13-Sep-83,1,5,3,5,15,5
273,4405552,https://www.google.com/patents/US4405552,1-Benzoyl-3-(arylphyridyl)urea compounds,9/20/83,20-Sep-83,1,5,4,19,37,6
274,4405609,https://www.google.com/patents/US4405609,Combination and method for increasing feed utilization efficiency in ruminants,9/20/83,20-Sep-83,1,4,5,14,10,6
275,4406898,https://www.google.com/patents/US4406898,Oxazole and oxadiazole cephalosporins,9/27/83,27-Sep-83,2,4,0,19,16,5
276,RE31396,https://www.google.com/patents/USRE31396,A-21978 Antibiotics and process for their production,9/27/83,27-Sep-83,2,0,1,9,17,0
277,4407750,https://www.google.com/patents/US4407750,Unsymmetrical azetidinone aldehyde disulfides and process,10/4/83,4-Oct-83,2,1,2,1,10,5
278,4407820,https://www.google.com/patents/US4407820,Diphenylamine compounds,10/4/83,4-Oct-83,2,4,3,9,10,8
279,D270944,https://www.google.com/patents/USD270944,Cannula male adaptor plug extractor,10/11/83,11-Oct-83,1,0,1,0,3,0
280,4410628,https://www.google.com/patents/US4410628,A-39183 Antibiotics and process for production thereof,10/18/83,18-Oct-83,2,1,5,0,8,4
281,4411753,https://www.google.com/patents/US4411753,Synthesis of 6-t-alkyl-3-pyridazinones,10/25/83,25-Oct-83,1,3,0,1,6,5
282,4413126,https://www.google.com/patents/US4413126,Preparation of isoquinoline derivatives useful as immune regulants,11/1/83,1-Nov-83,2,2,21,0,7,6
283,4415085,https://www.google.com/patents/US4415085,Dry pharmaceutical system,11/15/83,15-Nov-83,2,6,0,53,24,4
284,4415751,https://www.google.com/patents/US4415751,Process for preparing phenylalkanoic acids,11/15/83,15-Nov-83,1,1,1,3,12,6
285,4416659,https://www.google.com/patents/US4416659,Sustained release capsule for ruminants,11/22/83,22-Nov-83,2,6,0,53,13,5
286,4416683,https://www.google.com/patents/US4416683,"Benzamides, compositions and agricultural method",11/22/83,22-Nov-83,2,31,13,28,95,6
287,4416994,https://www.google.com/patents/US4416994,Plasmid pEL7 and related cloning vectors for use in streptomyces and related organisms,11/22/83,22-Nov-83,3,6,8,17,22,7
288,4417046,https://www.google.com/patents/US4417046,Process for isolating oligonucleotide product from a coupling reaction mixture,11/22/83,22-Nov-83,1,8,4,25,6,6
289,4417662,https://www.google.com/patents/US4417662,Vial inspection machine,11/29/83,29-Nov-83,4,10,2,9,16,5
290,4418068,https://www.google.com/patents/US4418068,Antiestrogenic and antiandrugenic benzothiophenes,11/29/83,29-Nov-83,1,7,14,617,7,6
291,D271623,https://www.google.com/patents/USD271623,Animal capsule,11/29/83,29-Nov-83,2,0,1,2,3,0
292,4419447,https://www.google.com/patents/US4419447,Fermentation process for producing demycinosyltylosin,12/6/83,6-Dec-83,3,8,12,1,11,5
293,4419508,https://www.google.com/patents/US4419508,20-Dihydro-20-deoxy-23-demycinosyltylosin and process for its production,12/6/83,6-Dec-83,4,13,11,2,10,5
294,4419509,https://www.google.com/patents/US4419509,Process for de-cyanoethylating blocked nucleotides,12/6/83,6-Dec-83,1,2,2,19,6,6
295,4420479,https://www.google.com/patents/US4420479,"Olefinic benzimidazoles, formulations, and antiviral methods",12/13/83,13-Dec-83,3,3,0,17,28,4
296,4421546,https://www.google.com/patents/US4421546,Aquatic method,12/20/83,20-Dec-83,3,8,2,1,7,4
297,4421685,https://www.google.com/patents/US4421685,Process for producing an insulin,12/20/83,20-Dec-83,2,1,7,33,8,4
298,4421759,https://www.google.com/patents/US4421759,Methods for controlling fire ants,12/20/83,20-Dec-83,1,7,11,5,8,5
299,4423065,https://www.google.com/patents/US4423065,Naphthalenamine insecticides,12/27/83,27-Dec-83,3,4,0,2,11,5
300,4423148,https://www.google.com/patents/US4423148,Process for producing 20-dihydro-20-deoxy-23-de(mycinosyloxy)tylosin,12/27/83,27-Dec-83,1,4,3,1,17,6
301,4424344,https://www.google.com/patents/US4424344,2-N-Acylated and 2-N-alkylated derivatives of 4-O-substituted-2-deoxystreptamine aminoglycosides and process,1/3/84,3-Jan-84,2,0,9,9,11,5
302,4424345,https://www.google.com/patents/US4424345,1-N-Acylated and 1-N-alkylated derivatives of 4-O-substituted-2-deoxystreptamine aminoglycosides and process,1/3/84,3-Jan-84,2,0,10,8,14,5
303,4424362,https://www.google.com/patents/US4424362,Process for preparing a trans-6-propenyl benzimidazole,1/3/84,3-Jan-84,1,0,0,0,4,5
304,4426517,https://www.google.com/patents/US4426517,Process for de-cyanoethylating blocked nucleotides,1/17/84,17-Jan-84,1,0,2,12,10,5
305,4426528,https://www.google.com/patents/US4426528,Purification of syn-(2-aminothiazol-4-yl)methoxyimino)acetic acid,1/17/84,17-Jan-84,1,0,0,4,6,5
306,4426536,https://www.google.com/patents/US4426536,Synthesis of phenylacetic acid esters,1/17/84,17-Jan-84,1,0,14,0,16,6
307,4430113,https://www.google.com/patents/US4430113,Plant growth regulator compositions and method,2/7/84,7-Feb-84,1,0,1,0,4,6
308,4430266,https://www.google.com/patents/US4430266,Process for producing an insulin precursor,2/7/84,7-Feb-84,1,0,4,24,13,4
309,4430268,https://www.google.com/patents/US4430268,Allylic chlorination process,2/7/84,7-Feb-84,1,0,0,1,5,2
310,4430269,https://www.google.com/patents/US4430269,"12'-Iodo derivatives of dimeric indole-dihydroindole alkaloids, and process for preparing them",2/7/84,7-Feb-84,1,0,0,18,8,5
311,4430327,https://www.google.com/patents/US4430327,Method for treating pregnant females for pain and anxiety,2/7/84,7-Feb-84,1,0,0,37,12,6
312,4430328,https://www.google.com/patents/US4430328,,11/25/86,25-Nov-86,14,0,0,10,6,6
313,4430499,https://www.google.com/patents/US4430499,7-[2-(2-Aminooxazol-4-yl)-2-(oximino)acetamido]cephalosporin antibiotics,2/7/84,7-Feb-84,1,0,3,12,11,5
314,4431803,https://www.google.com/patents/US4431803,7-Epi 3-exomethylenecephams,2/14/84,14-Feb-84,2,4,2,4,10,5
315,4431809,https://www.google.com/patents/US4431809,Antibiotic A-33853 derivatives,2/14/84,14-Feb-84,2,1,2,4,6,5
316,4434288,https://www.google.com/patents/US4434288,Preparation of substituted 1-thiazinyl or 1-thiazolyl-2-aminobenzimidazoles,2/28/84,28-Feb-84,1,0,2,8,14,5
317,4436549,https://www.google.com/patents/US4436549,Thiadiazine herbicides,3/13/84,13-Mar-84,1,0,0,0,14,6
318,4436596,https://www.google.com/patents/US4436596,N-Substituted-2-(R)-(sulfinic acid)-3-(S)-(acylamido)-4-oxo-azetidines and process,3/13/84,13-Mar-84,1,0,3,1,17,6
319,4436733,https://www.google.com/patents/US4436733,"4""- And 3-ester derivatives of DMT and DMOT",3/13/84,13-Mar-84,1,0,19,2,10,5
320,4436734,https://www.google.com/patents/US4436734,Control of swine dysentery,3/13/84,13-Mar-84,1,0,0,0,13,6
321,4436739,https://www.google.com/patents/US4436739,Substituted 1-thia-3-aza-4-ones,3/13/84,13-Mar-84,1,0,13,9,13,6
322,4436815,https://www.google.com/patents/US4436815,Method for stabilizing and selecting recombinant DNA containing host cells,3/13/84,13-Mar-84,3,0,27,23,33,6
323,4436912,https://www.google.com/patents/US4436912,7-[2-(2-Aminooxazol-4-yl)-2-(oximino)acetamido cephalosporin antibiotics and intermediates therefor,3/13/84,13-Mar-84,1,0,0,14,10,4
324,4440753,https://www.google.com/patents/US4440753,Purification of glycopeptide antibiotics using non-functional resins,4/3/84,3-Apr-84,2,5,0,33,5,4
325,4440857,https://www.google.com/patents/US4440857,Process for preparing mycarosyltylactone,4/3/84,3-Apr-84,2,7,28,5,18,6
326,4443436,https://www.google.com/patents/US4443436,"C-20-Modified macrolide derivatives of the macrolide antibiotics tylosin, desmycosin, macrocin, and lactenocin",4/17/84,17-Apr-84,2,14,10,6,12,7
327,4448717,https://www.google.com/patents/US4448717,Pharmacologically active peptides,5/15/84,15-May-84,1,4,4,12,17,5
328,4448990,https://www.google.com/patents/US4448990,Hydroxyaminotetralincarboxamides,5/15/84,15-May-84,3,2,1,6,20,6
329,4450270,https://www.google.com/patents/US4450270,Dioximino cephalosporin antibiotics,5/22/84,22-May-84,1,6,3,10,10,6
330,4451254,https://www.google.com/patents/US4451254,Implant system,5/29/84,29-May-84,2,31,0,182,16,4
331,4451396,https://www.google.com/patents/US4451396,Process for inhibiting undesired thiol reactions during cyanogen bromide cleavage of peptides,5/29/84,29-May-84,1,1,6,7,10,5
332,4452631,https://www.google.com/patents/US4452631,Urea herbicides,6/5/84,5-Jun-84,3,10,2,0,9,6
333,4452741,https://www.google.com/patents/US4452741,A-39183 Antibiotics and process for production thereof,6/5/84,5-Jun-84,2,4,0,0,6,5
334,4452745,https://www.google.com/patents/US4452745,9-Aminoalkylfluorenes,6/5/84,5-Jun-84,2,8,12,5,15,7
335,4452778,https://www.google.com/patents/US4452778,Synergistic antibacterial compositions and method of treatment of infections caused by multiple antibiotic-resistant organisms,6/5/84,5-Jun-84,1,1,16,2,4,7
336,4452784,https://www.google.com/patents/US4452784,C-23-Modified derivatives of DMT,6/5/84,5-Jun-84,2,9,18,5,9,7
337,4456115,https://www.google.com/patents/US4456115,Syringe inspection apparatus,6/26/84,26-Jun-84,3,11,2,19,13,5
338,4458065,https://www.google.com/patents/US4458065,7-N-(Substituted-apramycin antibiotic derivatives and intermediates therefor,7/3/84,3-Jul-84,1,6,6,4,5,5
339,4458071,https://www.google.com/patents/US4458071,Process for 1-oxa-‘_-lactams,7/3/84,3-Jul-84,1,2,0,1,8,5
340,4458085,https://www.google.com/patents/US4458085,Preparation of 3-benzothienylglycines,7/3/84,3-Jul-84,1,1,9,0,10,5
341,4459226,https://www.google.com/patents/US4459226,Process for recovering insulin,7/10/84,10-Jul-84,2,14,0,23,6,4
342,4459290,https://www.google.com/patents/US4459290,"C-23-Modified derivatives of OMT, pharmaceutical compositions and method of use",7/10/84,10-Jul-84,2,8,18,5,9,6
343,4459405,https://www.google.com/patents/US4459405,Desacetylcephalosporin sulfones,7/10/84,10-Jul-84,1,2,2,8,13,5
